year,state/county,num_events,avg_log_duration,Other,changing,chevron,cigar,circle,cone,cross,cylinder,diamond,disk,egg,fireball,flash,formation,light,other,oval,rectangle,sphere,teardrop,triangle,unknown,weekday,weekend,Fall,Spring,Summer,Winter,day,night
2013,ny,244,4.815569119026092,0.0,0.02074688796680498,0.004149377593360996,0.004149377593360996,0.16182572614107885,0.012448132780082987,0.0,0.012448132780082987,0.016597510373443983,0.03734439834024896,0.004149377593360996,0.17842323651452283,0.024896265560165973,0.02074688796680498,0.21991701244813278,0.05394190871369295,0.03734439834024896,0.008298755186721992,0.05394190871369295,0.004149377593360996,0.07883817427385892,0.04564315352697095,0.6270491803278688,0.3729508196721312,0.2336065573770492,0.20491803278688525,0.45491803278688525,0.10655737704918032,0.10655737704918032,0.8934426229508197
2013,oh,358,4.980735037367203,0.0,0.025280898876404494,0.0056179775280898875,0.0056179775280898875,0.12359550561797752,0.0028089887640449437,0.0028089887640449437,0.019662921348314606,0.02247191011235955,0.008426966292134831,0.0056179775280898875,0.20786516853932585,0.014044943820224719,0.0449438202247191,0.16292134831460675,0.03932584269662921,0.03932584269662921,0.019662921348314606,0.08426966292134831,0.011235955056179775,0.09269662921348315,0.06179775280898876,0.5586592178770949,0.441340782122905,0.3687150837988827,0.12849162011173185,0.4134078212290503,0.0893854748603352,0.10893854748603352,0.8910614525139665
2013,ok,77,5.324329227407058,0.0,0.0,0.013157894736842105,0.039473684210526314,0.09210526315789473,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.07894736842105263,0.013157894736842105,0.06578947368421052,0.25,0.06578947368421052,0.05263157894736842,0.013157894736842105,0.07894736842105263,0.013157894736842105,0.09210526315789473,0.039473684210526314,0.6623376623376623,0.33766233766233766,0.38961038961038963,0.16883116883116883,0.2987012987012987,0.14285714285714285,0.14285714285714285,0.8571428571428571
2013,on,183,4.855579714310552,0.0,0.0111731843575419,0.0,0.01675977653631285,0.16201117318435754,0.00558659217877095,0.0,0.027932960893854747,0.0,0.0111731843575419,0.0,0.13966480446927373,0.0111731843575419,0.027932960893854747,0.24581005586592178,0.0670391061452514,0.0335195530726257,0.00558659217877095,0.12849162011173185,0.0111731843575419,0.03910614525139665,0.055865921787709494,0.6010928961748634,0.3989071038251366,0.26229508196721313,0.1366120218579235,0.5245901639344263,0.07650273224043716,0.11475409836065574,0.8852459016393442
2013,or,189,4.954557729909862,0.0,0.01092896174863388,0.00546448087431694,0.01639344262295082,0.1366120218579235,0.0,0.01092896174863388,0.01639344262295082,0.00546448087431694,0.01639344262295082,0.0,0.10382513661202186,0.01639344262295082,0.03825136612021858,0.26229508196721313,0.06557377049180328,0.0273224043715847,0.01092896174863388,0.06557377049180328,0.0273224043715847,0.08196721311475409,0.08196721311475409,0.6243386243386243,0.37566137566137564,0.24867724867724866,0.2275132275132275,0.291005291005291,0.2328042328042328,0.07936507936507936,0.9206349206349206
2013,pa,301,4.87927006063766,0.0,0.013513513513513514,0.0,0.010135135135135136,0.14189189189189189,0.0,0.0,0.016891891891891893,0.006756756756756757,0.016891891891891893,0.013513513513513514,0.18243243243243243,0.006756756756756757,0.0777027027027027,0.2195945945945946,0.037162162162162164,0.04054054054054054,0.016891891891891893,0.06418918918918919,0.0,0.06418918918918919,0.07094594594594594,0.6013289036544851,0.39867109634551495,0.33222591362126247,0.18272425249169436,0.36212624584717606,0.12292358803986711,0.11627906976744186,0.8837209302325582
2013,pakistan,2,2.748584112646601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0
2013,panama,1,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2013,pe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2013,peru,1,5.707110264748875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2013,philippines,7,2.472343723993422,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,1.0
2013,poland,3,4.251105018372237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0
2013,portugal,1,4.51085950651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2013,puerto rico,9,5.534862099851047,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.8888888888888888
2013,qc,22,4.048249066857438,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.3,0.05,0.1,0.0,0.05,0.0,0.0,0.05,0.8636363636363636,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.2727272727272727,0.7272727272727273
2013,ri,34,4.807971775861695,0.0,0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.24242424242424243,0.0,0.030303030303030304,0.21212121212121213,0.06060606060606061,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.47058823529411764,0.5294117647058824,0.5,0.14705882352941177,0.20588235294117646,0.14705882352941177,0.29411764705882354,0.7058823529411765
2013,romania,3,6.521756383001783,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0
2013,sc,153,4.527290533378545,0.0,0.03355704697986577,0.0,0.013422818791946308,0.14093959731543623,0.006711409395973154,0.006711409395973154,0.013422818791946308,0.020134228187919462,0.026845637583892617,0.0,0.12080536912751678,0.013422818791946308,0.053691275167785234,0.26174496644295303,0.06711409395973154,0.013422818791946308,0.006711409395973154,0.04697986577181208,0.0,0.10067114093959731,0.053691275167785234,0.7843137254901961,0.21568627450980393,0.27450980392156865,0.1503267973856209,0.35294117647058826,0.2222222222222222,0.0915032679738562,0.9084967320261438
2013,sd,18,4.869834228699822,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.1111111111111111,0.3888888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,1.0
2013,sk,12,4.112171203067018,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.5833333333333334,0.4166666666666667,0.25,0.08333333333333333,0.4166666666666667,0.25,0.0,1.0
2013,south africa,9,3.2226440452392984,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,0.7777777777777778
2013,spain,2,4.908992064461094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0
2013,sweden,2,7.025094067959129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2013,thailand,2,3.969757630331203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2013,tn,120,4.963656427526426,0.0,0.025210084033613446,0.0,0.03361344537815126,0.13445378151260504,0.008403361344537815,0.0,0.03361344537815126,0.025210084033613446,0.03361344537815126,0.008403361344537815,0.10084033613445378,0.008403361344537815,0.05042016806722689,0.13445378151260504,0.04201680672268908,0.05042016806722689,0.01680672268907563,0.10084033613445378,0.008403361344537815,0.12605042016806722,0.058823529411764705,0.6333333333333333,0.36666666666666664,0.39166666666666666,0.15833333333333333,0.2833333333333333,0.16666666666666666,0.2,0.8
2013,tx,240,4.4385774919760905,0.0,0.02553191489361702,0.0,0.029787234042553193,0.1276595744680851,0.00425531914893617,0.00425531914893617,0.01702127659574468,0.01702127659574468,0.03829787234042553,0.01702127659574468,0.1148936170212766,0.00851063829787234,0.03829787234042553,0.20425531914893616,0.03829787234042553,0.03404255319148936,0.01276595744680851,0.10638297872340426,0.00425531914893617,0.09787234042553192,0.059574468085106386,0.6125,0.3875,0.30833333333333335,0.24166666666666667,0.25,0.2,0.15416666666666667,0.8458333333333333
2013,ut,89,4.901857678403202,0.0,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.09090909090909091,0.0,0.011363636363636364,0.011363636363636364,0.0,0.022727272727272728,0.011363636363636364,0.10227272727272728,0.03409090909090909,0.022727272727272728,0.26136363636363635,0.045454545454545456,0.045454545454545456,0.011363636363636364,0.14772727272727273,0.0,0.056818181818181816,0.056818181818181816,0.7303370786516854,0.2696629213483146,0.2808988764044944,0.21348314606741572,0.2247191011235955,0.2808988764044944,0.1348314606741573,0.8651685393258427
2013,va,203,4.798380850497299,0.0,0.024630541871921183,0.009852216748768473,0.024630541871921183,0.13793103448275862,0.0,0.0,0.0,0.0049261083743842365,0.024630541871921183,0.019704433497536946,0.09359605911330049,0.009852216748768473,0.03940886699507389,0.270935960591133,0.03940886699507389,0.034482758620689655,0.0049261083743842365,0.09359605911330049,0.0,0.11330049261083744,0.054187192118226604,0.625615763546798,0.37438423645320196,0.32019704433497537,0.1921182266009852,0.33497536945812806,0.15270935960591134,0.1477832512315271,0.8522167487684729
2013,vt,64,4.988067884973831,0.0,0.03125,0.0,0.0,0.140625,0.0,0.0,0.015625,0.0,0.015625,0.0,0.09375,0.015625,0.078125,0.3125,0.03125,0.078125,0.015625,0.078125,0.0,0.046875,0.046875,0.75,0.25,0.484375,0.09375,0.1875,0.234375,0.3125,0.6875
2013,wa,317,4.925125958359251,0.0,0.019543973941368076,0.009771986970684038,0.006514657980456026,0.10097719869706841,0.0,0.0,0.006514657980456026,0.006514657980456026,0.04234527687296417,0.006514657980456026,0.14006514657980457,0.03257328990228013,0.02280130293159609,0.250814332247557,0.048859934853420196,0.06840390879478828,0.009771986970684038,0.10423452768729642,0.003257328990228013,0.05211726384364821,0.06840390879478828,0.6876971608832808,0.31230283911671924,0.28391167192429023,0.14511041009463724,0.416403785488959,0.15457413249211358,0.15141955835962145,0.8485804416403786
2013,wi,174,4.891127368223192,0.0,0.005747126436781609,0.005747126436781609,0.022988505747126436,0.14367816091954022,0.005747126436781609,0.0,0.005747126436781609,0.022988505747126436,0.011494252873563218,0.0,0.13218390804597702,0.022988505747126436,0.06321839080459771,0.22988505747126436,0.034482758620689655,0.028735632183908046,0.028735632183908046,0.06896551724137931,0.005747126436781609,0.06896551724137931,0.09195402298850575,0.6379310344827587,0.3620689655172414,0.39080459770114945,0.10919540229885058,0.3793103448275862,0.1206896551724138,0.16091954022988506,0.8390804597701149
2013,wv,55,4.733197453406136,0.0,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.14545454545454545,0.0,0.03636363636363636,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.09090909090909091,0.01818181818181818,0.01818181818181818,0.2,0.03636363636363636,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.0,0.12727272727272726,0.05454545454545454,0.6363636363636364,0.36363636363636365,0.2909090909090909,0.18181818181818182,0.38181818181818183,0.14545454545454545,0.12727272727272726,0.8727272727272727
2013,wy,16,3.5314101582727404,0.0,0.0,0.125,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.75,0.25,0.25,0.1875,0.25,0.3125,0.25,0.75
2014,ab,8,4.6374567084998395,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.125,0.0,0.25,0.0,0.625,0.375,0.0,0.75,0.0,0.25,0.125,0.875
2014,ak,24,5.386004413020776,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.3181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.13636363636363635,0.0,0.75,0.25,0.0,0.75,0.0,0.25,0.25,0.75
2014,al,51,4.853982946315121,0.0,0.0,0.0,0.020833333333333332,0.10416666666666667,0.0,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.125,0.20833333333333334,0.0625,0.020833333333333332,0.0,0.041666666666666664,0.0,0.10416666666666667,0.08333333333333333,0.8235294117647058,0.17647058823529413,0.0,0.5882352941176471,0.0,0.4117647058823529,0.19607843137254902,0.803921568627451
2014,ar,10,3.869303811390099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.25,0.25,0.8,0.2,0.0,0.4,0.0,0.6,0.2,0.8
2014,au,13,5.615261624234919,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0,0.6923076923076923,0.0,0.3076923076923077,0.0,1.0
2014,australia,2,0.8958797346140275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5
2014,az,116,4.98223716914135,0.0,0.0,0.008695652173913044,0.008695652173913044,0.14782608695652175,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.1391304347826087,0.0,0.017391304347826087,0.34782608695652173,0.06086956521739131,0.034782608695652174,0.017391304347826087,0.09565217391304348,0.008695652173913044,0.017391304347826087,0.0782608695652174,0.7068965517241379,0.29310344827586204,0.0,0.5172413793103449,0.0,0.4827586206896552,0.1724137931034483,0.8275862068965517
2014,bahamas,1,6.803505257608338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014,bc,17,5.109491189275573,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.6470588235294118,0.35294117647058826,0.0,0.35294117647058826,0.0,0.6470588235294118,0.23529411764705882,0.7647058823529411
2014,belgium,1,8.881975184248867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014,brazil,2,3.92427174122834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5
2014,bulgaria,3,3.197193697064494,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0
2014,ca,308,4.571196214035921,0.0,0.019867549668874173,0.006622516556291391,0.009933774834437087,0.1357615894039735,0.0,0.0,0.016556291390728478,0.019867549668874173,0.039735099337748346,0.009933774834437087,0.08609271523178808,0.019867549668874173,0.04304635761589404,0.2251655629139073,0.052980132450331126,0.029801324503311258,0.023178807947019868,0.09933774834437085,0.006622516556291391,0.052980132450331126,0.10264900662251655,0.6948051948051948,0.3051948051948052,0.0,0.474025974025974,0.0,0.525974025974026,0.2077922077922078,0.7922077922077922
2014,co,44,4.483412541587885,0.0,0.0,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.14285714285714285,0.023809523809523808,0.047619047619047616,0.16666666666666666,0.07142857142857142,0.11904761904761904,0.0,0.21428571428571427,0.0,0.047619047619047616,0.07142857142857142,0.75,0.25,0.0,0.4318181818181818,0.0,0.5681818181818182,0.25,0.75
2014,colombia,1,2.3978952727983707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014,costa rica,1,8.188966863648876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014,croatia,1,5.707110264748875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014,ct,22,4.055235982662628,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.19047619047619047,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523,0.09523809523809523,0.7272727272727273,0.2727272727272727,0.0,0.6818181818181818,0.0,0.3181818181818182,0.18181818181818182,0.8181818181818182
2014,dc,1,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,de,8,4.34802623491197,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.125,0.125,0.75,0.125,0.875
2014,dominican republic,1,6.734591659972948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2014,egypt,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2014,finland,1,7.0909098220799835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014,fl,267,4.808896279029032,0.0,0.015384615384615385,0.0,0.0,0.1576923076923077,0.0038461538461538464,0.0,0.011538461538461539,0.011538461538461539,0.05,0.007692307692307693,0.1346153846153846,0.011538461538461539,0.03076923076923077,0.2076923076923077,0.08461538461538462,0.05,0.023076923076923078,0.05384615384615385,0.011538461538461539,0.06153846153846154,0.07307692307692308,0.6217228464419475,0.3782771535580524,0.0,0.5393258426966292,0.0,0.4606741573033708,0.15355805243445692,0.846441947565543
2014,ga,71,4.506498709943845,0.0,0.04285714285714286,0.0,0.02857142857142857,0.07142857142857142,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.0,0.04285714285714286,0.24285714285714285,0.07142857142857142,0.07142857142857142,0.014285714285714285,0.1,0.0,0.17142857142857143,0.04285714285714286,0.7746478873239436,0.22535211267605634,0.0,0.5492957746478874,0.0,0.4507042253521127,0.15492957746478872,0.8450704225352113
2014,gb,21,4.002169305305943,0.0,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.5238095238095238,0.47619047619047616,0.0,0.5714285714285714,0.0,0.42857142857142855,0.23809523809523808,0.7619047619047619
2014,greece,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2014,hi,18,5.058602744989705,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.3333333333333333,0.0,0.6666666666666666,0.2222222222222222,0.7777777777777778
2014,ia,15,4.287603525387642,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.6,0.4,0.0,0.7333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.8666666666666667
2014,id,27,4.058142227051517,0.0,0.037037037037037035,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.7037037037037037,0.2962962962962963,0.0,0.5555555555555556,0.0,0.4444444444444444,0.14814814814814814,0.8518518518518519
